unix_s,vmrss_kb,docs_live,doc_resident_bytes,disk_used_bytes,wa_milli_max,diskfull_refusals,ckpts,manifests,segs_live,sqes_per_submit,used_memory_kb
1786140774,2023684,14240,83886080,15238639616,1536,0,31356,31356,35,7.7,619285
1786140784,2023640,14240,83886080,15252287488,1536,0,31360,31360,40,7.7,618191
1786140794,2022768,14240,83886080,15264882688,1536,0,31368,31368,30,7.7,617902
1786140804,2023852,14240,83886080,15276425216,1536,0,31373,31373,37,7.7,620221
1786140814,2024424,14240,83886080,15280623616,1536,0,31377,31377,46,7.7,617944
1786140825,2023292,14240,83886080,15284817920,1536,0,31385,31385,34,7.7,621643
1786140835,2021868,14240,83886080,15289020416,1536,0,31389,31389,44,7.7,618926
1786140845,2022912,14240,83886080,15292174336,1536,0,31395,31395,40,7.7,618369
1786140855,2024100,14240,83886080,15293222912,1536,0,31402,31402,38,7.7,620757
1786140865,2022372,14240,83886080,15297417216,1536,0,31409,31409,32,7.7,618001
1786140875,2023540,14240,83886080,15300562944,1536,0,31415,31415,35,7.7,617932
1786140885,2023580,14240,83886080,15303720960,1536,0,31422,31422,34,7.7,620890
1786140895,2024104,14240,83886080,15305818112,1536,0,31427,31427,38,7.7,621760
1786140905,2023036,14240,83886080,15310016512,1536,0,31434,31434,37,7.7,619739
1786140915,2021788,14240,83886080,15313162240,1536,0,31439,31439,44,7.7,620986
1786140925,2023044,14240,83886080,15314210816,1536,0,31447,31447,35,7.7,619405
1786140935,2022936,14240,83886080,15317356544,1536,0,31454,31454,31,7.7,619929
1786140945,2022348,14240,83886080,15320514560,1536,0,31459,31459,38,7.7,619785
1786140956,2023772,14240,83886080,15322611712,1536,0,31464,31464,45,7.7,619946
1786140966,2022536,14240,83886080,15325761536,1536,0,31472,31472,34,7.7,618605
1786140976,2022596,14240,83886080,15328907264,1536,0,31477,31477,42,7.7,622241
1786140986,2022804,14240,83886080,15328907264,1536,0,31480,31479,48,7.7,619698
1786140996,2023740,14240,83886080,15332052992,1536,0,31485,31485,40,7.7,619246
1786141006,2023412,14240,83886080,15337304064,1536,0,31490,31490,43,7.7,617970
1786141016,2024560,14240,83886080,15346749440,1536,0,31497,31497,39,7.7,619827
1786141026,2022872,14240,83886080,15354093568,1536,0,31503,31503,38,7.7,618042
1786141036,2023540,14240,83886080,15368794112,1536,0,31509,31509,40,7.7,622604
1786141046,2023088,14240,83886080,15382433792,1536,0,31515,31515,43,7.7,618001
1786141056,2023156,14240,83886080,15401328640,1536,0,31523,31523,32,7.7,618626
1786141066,2023132,14240,83886080,15420227584,1536,0,31529,31529,34,7.7,617952
1786141077,2023416,14240,83886080,15443308544,1536,0,31534,31534,41,7.7,621913
1786141087,2022684,14240,83886080,15462203392,1536,0,31542,31542,33,7.7,619210
1786141097,2022812,14240,83886080,15476899840,1536,0,31547,31547,41,7.7,617968
1786141107,2023540,14240,83886080,15489495040,1536,0,31551,31551,50,7.7,617942
1786141117,2023480,14240,83886080,15503134720,1536,0,31555,31555,49,7.7,618056
1786141127,2023112,14240,83886080,15520980992,1536,0,31559,31559,49,7.7,619715
1786141137,2023412,14240,83886080,15552471040,1536,0,31567,31567,36,7.7,620879
1786141147,2022952,14240,83886080,15566118912,1536,0,31572,31572,39,7.7,620184
1786141158,2021652,14240,83886080,15586062336,1536,0,31579,31579,34,7.7,619104
1786141168,2022972,14240,83886080,15602851840,1536,0,31584,31584,40,7.7,619177
1786141178,2023348,14240,83886080,15624892416,1536,0,31591,31591,34,7.7,618023
1786141188,2023268,14240,83886080,15640637440,1537,0,31597,31597,37,7.7,617902
1786141198,2023544,14240,83886080,15655333888,1537,0,31603,31603,40,7.7,620157
1786141208,2022080,14240,83886080,15663730688,1537,0,31605,31605,50,7.7,617911
1786141218,2023080,14240,83886080,15689969664,1537,0,31613,31613,31,7.7,618037
1786141228,2022828,14240,83886080,15714111488,1537,0,31617,31617,39,7.7,625725
1786141238,2023056,14240,83886080,15734054912,1537,0,31621,31621,50,7.7,621052
1786141249,2023268,14240,83886080,15771840512,1537,0,31629,31629,31,7.7,619288
1786141259,2023752,14240,83886080,15790731264,1537,0,31633,31633,42,7.7,617911
1786141269,2023480,14240,83886080,15814868992,1537,0,31638,31638,43,7.7,617984
1786141279,2024544,14240,83886080,15846354944,1537,0,31645,31645,36,7.7,617933
1786141289,2029704,14240,83886080,15880998912,1537,0,31649,31649,43,7.7,620364
1786141299,2022144,14240,83886080,15925080064,1537,0,31654,31654,43,7.7,617896
1786141309,2023584,14240,83886080,15955521536,1537,0,31658,31658,49,7.7,620367
1786141320,2030080,14240,83886080,15987007488,1537,0,31662,31662,45,7.7,618582
1786141330,2023644,14240,83886080,16031088640,1537,0,31666,31666,50,7.7,621609
1786141340,2026116,14240,83886080,16091963392,1538,0,31674,31674,35,7.7,617971
1786141350,2034056,14240,83886080,16127655936,1538,0,31678,31678,44,7.7,622480
1786141360,2023564,14240,83886080,16185376768,1538,0,31686,31686,30,7.7,619245
1786141370,2029168,14240,83886080,16224215040,1538,0,31690,31690,42,7.7,618375
1786141380,2033408,14240,83886080,16262004736,1538,0,31695,31695,46,7.7,619301
1786141390,2026852,14240,83886080,16307134464,1538,0,31703,31703,34,7.7,619046
1786141400,2025388,14240,83886080,16355418112,1538,0,31708,31708,42,7.7,621706
1786141410,2028716,14240,83886080,16397402112,1538,0,31714,31714,40,7.7,626576
1786141420,2025272,14240,83886080,16436236288,1538,0,31722,31722,32,7.7,624059
1786141430,2030636,14240,83886080,16486612992,1538,0,31727,31727,39,7.7,619900
1786141441,2029780,14240,83886080,16520204288,1538,0,31731,31731,43,7.7,619414
1786141451,2025264,14240,83886080,16563232768,1538,0,31736,31736,46,7.7,619792
1786141461,2025908,14240,83886080,16620961792,1538,0,31744,31744,35,7.7,620026
1786141471,2033240,14240,83886080,16672395264,1538,0,31748,31748,45,7.7,617980
1786141481,2024292,14240,83886080,16731172864,1538,0,31756,31756,29,7.7,618306
1786141491,2034244,14240,83886080,16781557760,1538,0,31760,31760,41,7.7,617933
1786141501,2034788,14240,83886080,16823537664,1538,0,31765,31765,48,7.7,618814
1786141511,2027460,14240,83886080,16881266688,1538,0,31772,31772,36,7.7,617914
1786141522,2028756,14240,83886080,16922202112,1538,0,31777,31777,41,7.7,618484
1786141532,2022968,14240,83886080,16967331840,1538,0,31781,31781,48,7.7,620323
1786141542,2027108,14240,83886080,17038721024,1538,0,31789,31789,35,7.7,617910
1786141552,2035072,14240,83886080,17093304320,1538,0,31794,31794,41,7.7,620701
1786141562,2026060,14240,83886080,16058384384,1538,0,31801,31801,33,7.7,622957
1786141572,2029160,14240,83886080,16109817856,1539,0,31806,31806,38,7.7,619654
1786141582,2024476,14240,83886080,16158097408,1539,0,31811,31811,45,7.7,622814
1786141592,2022240,14240,83886080,16205369344,1539,0,31819,31819,29,7.7,617955
1786141602,2027904,14240,83886080,16247353344,1539,0,31823,31823,40,7.7,617927
1786141612,2023584,14240,83886080,16290385920,1539,0,31827,31827,47,7.7,618049
1786141622,2022132,14240,83886080,15223980032,1539,0,31831,31831,43,7.7,621147
1786141633,2023976,14240,83886080,15260733440,1539,0,31839,31839,31,7.7,618510
1786141643,2029300,14240,83886080,14220566528,1539,0,31844,31844,38,7.7,619537
1786141653,2023872,14240,83886080,14246809600,1539,0,31851,31851,35,7.7,622217
1786141663,2031880,14240,83886080,14281449472,1539,0,31856,31856,40,7.7,621979
1786141673,2024228,14240,83886080,14312935424,1539,0,31864,31864,32,7.7,622401
1786141683,2022452,14240,83886080,14330773504,1539,0,31865,31865,51,7.7,620270
1786141693,2036200,14240,83886080,14348619776,1539,0,31869,31869,56,7.7,621346
1786141703,2022248,14240,83886080,13299007488,1539,0,31877,31877,34,7.7,619330
1786141713,2032804,14240,83886080,13328396288,1539,0,31881,31881,42,7.7,618800
1786141723,2022720,14240,83886080,13332594688,1539,0,31882,31882,56,7.7,620075
1786141734,2022788,14240,83886080,13349384192,1539,0,31890,31890,34,7.7,618114
1786141744,2028852,14240,83886080,13377724416,1539,0,31894,31894,41,7.7,617981
1786141754,2022516,14240,83886080,13405020160,1539,0,31898,31898,49,7.7,623113
1786141764,2023808,14240,83886080,13405020160,1539,0,31900,31898,66,7.7,620349
1786141774,2027184,14240,83886080,13433352192,1539,0,31906,31906,39,7.7,621374
1786141784,2037936,14240,83886080,13461692416,1539,0,31910,31910,49,7.7,626917
1786141794,2023036,14240,83886080,13480583168,1539,0,31915,31915,51,7.7,620616
1786141804,2028928,14240,83886080,13507874816,1539,0,31922,31922,40,7.7,617991
1786141815,2021908,14240,83886080,13534117888,1539,0,31928,31927,44,7.7,617921
1786141825,2023896,14240,83886080,13551960064,1538,0,31931,31931,49,7.7,628104
1786141835,2034044,14240,83886080,13565599744,1538,0,31935,31935,53,7.7,621258
1786141845,2024264,14240,83886080,13592891392,1538,0,31943,31943,35,7.7,620313
1786141855,2030232,14240,83886080,13622284288,1538,0,31948,31948,41,7.7,617940
1786141865,2022832,14240,83886080,13627527168,1538,0,31948,31948,61,7.7,620550
1786141875,2022828,14240,83886080,13644320768,1538,0,31956,31956,35,7.7,618829
1786141885,2033252,14240,83886080,13676859392,1538,0,31960,31960,43,7.7,622251
1786141896,2023080,14240,83886080,13706252288,1538,0,31968,31968,30,7.7,621905
1786141906,2032800,14240,83886080,13734592512,1538,0,31972,31972,42,7.7,619955
1786141916,2025068,14240,83886080,13765029888,1538,0,31978,31977,49,7.7,620378
1786141926,2026644,14240,83886080,13795467264,1538,0,31985,31985,39,7.7,619946
1786141936,2025568,14240,83886080,13824856064,1538,0,31989,31989,50,7.7,623453
1786141946,2029840,14240,83886080,13856342016,1538,0,31997,31997,40,7.7,618012
1786141956,2022288,14240,83886080,13884682240,1538,0,32001,32001,49,7.7,622180
1786141966,2024568,14240,83886080,13910925312,1537,0,32009,32009,34,7.7,618666
1786141976,2036240,14240,83886080,13943463936,1537,0,32013,32013,45,7.7,620294
1786141987,2022020,14240,83886080,13967601664,1537,0,32017,32017,51,7.7,620368
1786141997,2031724,14240,83886080,13981245440,1537,0,32021,32021,50,7.7,620703
1786142007,2023116,14240,83886080,14010638336,1537,0,32026,32026,48,7.7,620117
1786142017,2027816,14240,83886080,14043176960,1537,0,32033,32033,42,7.7,622887
1786142027,2024876,14240,83886080,14069411840,1537,0,32039,32039,41,7.7,622217
1786142037,2030300,14240,83886080,14104051712,1537,0,32046,32046,38,7.7,618037
1786142047,2026892,14240,83886080,14154432512,1537,0,32053,32053,34,7.7,621718
1786142057,2033392,14240,83886080,14198513664,1537,0,32058,32058,41,7.7,621095
1786142068,2025384,14240,83886080,14256242688,1537,0,32066,32066,33,7.7,622366
1786142078,2027952,14240,83886080,14313971712,1537,0,32071,32071,39,7.7,618136
1786142088,2025764,14240,83886080,14361198592,1537,0,32075,32075,49,7.7,619924
1786142098,2025584,14240,83886080,14421024768,1537,0,32083,32083,36,7.7,620702
1786142108,2037000,14240,83886080,14475603968,1537,0,32087,32087,46,7.7,618992
1786142118,2041212,14240,83886080,14521790464,1537,0,32091,32091,51,7.7,620275
1786142128,2027184,14240,83886080,14573223936,1537,0,32099,32099,36,7.7,620771
1786142138,2034640,14240,83886080,14618353664,1536,0,32104,32104,42,7.7,617969
1786142148,2021732,14240,83886080,14626754560,1536,0,32105,32105,49,7.7,627906
1786142158,2027904,14240,83886080,14683430912,1536,0,32113,32113,36,7.7,620424
1786142168,2025652,14240,83886080,14735908864,1536,0,32118,32118,43,7.7,621409
1786142178,2023852,14240,83886080,14785241088,1536,0,32125,32125,37,7.7,618422
1786142189,2024116,14240,83886080,14816727040,1536,0,32130,32130,41,7.7,617943
1786142199,2022632,14240,83886080,14835621888,1537,0,32138,32138,32,7.7,620540
1786142209,2022656,14240,83886080,14851358720,1537,0,32143,32143,39,7.7,617996
1786142219,2023552,14240,83886080,14874456064,1537,0,32150,32150,36,7.7,623980
1786142229,2023772,14240,83886080,14891249664,1537,0,32156,32156,38,7.7,617997
1786142239,2023720,14240,83886080,14913290240,1537,0,32162,32162,39,7.7,620584
1786142249,2022144,14240,83886080,14936379392,1537,0,32170,32170,32,7.7,619065
1786142259,2022672,14240,83886080,14954229760,1537,0,32176,32176,34,7.7,619997
1786142269,2022696,14240,83886080,14956326912,1537,0,32177,32177,48,7.7,618821
1786142279,2022648,14240,83886080,14985715712,1537,0,32185,32185,34,7.7,618003
1786142289,2022364,14240,83886080,14993063936,1537,0,32189,32189,47,7.7,621791
1786142299,2022568,14240,83886080,15000412160,1537,0,32197,32197,34,7.7,617936
1786142310,2023924,14240,83886080,15009853440,1537,0,32201,32201,40,7.7,619144
1786142320,2024304,14240,83886080,15011950592,1537,0,32205,32205,49,7.7,619057
1786142330,2022772,14240,83886080,15014047744,1537,0,32209,32209,54,7.7,617933
1786142340,2023464,14240,83886080,15017201664,1537,0,32217,32217,35,7.7,619515
1786142350,2024356,14240,83886080,15020355584,1537,0,32221,32221,45,7.7,621026
1786142360,2022616,14240,83886080,15022452736,1537,0,32226,32226,48,7.7,617972
1786142370,2023308,14240,83886080,15024549888,1537,0,32234,32234,35,7.7,619833
1786142380,2024404,14240,83886080,15027695616,1537,0,32238,32238,47,7.7,619441
1786142390,2022540,14240,83886080,15030845440,1537,0,32243,32243,50,7.7,617963
1786142400,2023528,14240,83886080,15035047936,1537,0,32251,32251,35,7.7,620620
1786142411,2023912,14240,83886080,15036096512,1537,0,32255,32255,47,7.7,619564
1786142421,2022384,14240,83886080,15039242240,1537,0,32260,32260,47,7.7,621203
1786142431,2023724,14240,83886080,15043444736,1537,0,32267,32267,37,7.7,617941
1786142441,2023632,14240,83886080,15048691712,1537,0,32273,32273,41,7.7,618033
1786142451,2023944,14240,83886080,15059189760,1537,0,32280,32280,37,7.7,617965
1786142461,2022260,14240,83886080,15069683712,1537,0,32287,32287,33,7.7,619977
1786142471,2022956,14240,83886080,15078080512,1537,0,32293,32293,35,7.7,618834
1786142481,2022176,14240,83886080,15086477312,1537,0,32299,32299,37,7.7,618901
1786142491,2023184,14240,83886080,15095922688,1537,0,32305,32305,38,7.7,620758
1786142501,2022368,14240,83886080,15104323584,1537,0,32309,32309,47,7.7,622210
1786142511,2024068,14240,83886080,15113764864,1537,0,32317,32317,36,7.7,622532
1786142522,2023444,14240,83886080,15119015936,1537,0,32321,32321,47,7.7,620919
1786142532,2022472,14240,83886080,15127408640,1537,0,32329,32329,36,7.7,621403
1786142542,2024264,14240,83886080,15129509888,1537,0,32333,32333,45,7.7,617989
1786142552,2022268,14240,83886080,15132663808,1537,0,32338,32337,52,7.7,623588
1786142562,2022784,14240,83886080,15134760960,1537,0,32345,32345,38,7.7,620425
1786142572,2023364,14240,83886080,15136858112,1537,0,32350,32350,44,7.7,618029
1786142582,2023152,14240,83886080,15138955264,1537,0,32357,32357,38,7.7,623384
1786142592,2023808,14240,83886080,15142105088,1537,0,32362,32362,40,7.7,622209
1786142602,2022308,14240,83886080,15146303488,1537,0,32370,32370,31,7.7,621750
1786142612,2024660,14240,83886080,15154700288,1537,0,32374,32374,42,7.7,619630
1786142623,2023788,14240,83886080,15165198336,1537,0,32379,32379,46,7.7,620017
1786142633,2022340,14240,83886080,15195635712,1537,0,32387,32387,34,7.7,617907
1786142643,2025128,14240,83886080,15210328064,1537,0,32391,32391,45,7.7,624623
1786142653,2023240,14240,83886080,15240769536,1538,0,32399,32399,34,7.7,622795
1786142663,2024824,14240,83886080,15256514560,1538,0,32404,32404,40,7.7,619551
1786142673,2023024,14240,83886080,15286951936,1538,0,32411,32411,35,7.7,618008
1786142683,2023480,14240,83886080,15305838592,1538,0,32416,32416,42,7.7,617873
1786142693,2023660,14240,83886080,15326834688,1538,0,32420,32420,36,7.7,618987
1786142703,2025172,14240,83886080,15350976512,1538,0,32424,32424,44,7.7,621187
1786142713,2023660,14240,83886080,15374065664,1538,0,32428,32428,51,7.7,622200
1786142723,2023484,14240,83886080,15400304640,1538,0,32436,32436,35,7.7,618044
1786142733,2023736,14240,83886080,15430742016,1538,0,32440,32440,40,7.7,622109
1786142744,2023012,14240,83886080,15455936512,1538,0,32445,32444,48,7.7,617915
1786142754,2022524,14240,83886080,15486377984,1538,0,32452,32452,33,7.7,620012
1786142764,2023692,14240,83886080,15501066240,1539,0,32452,32452,52,7.7,623124
1786142774,2022472,14240,83886080,15529406464,1539,0,32456,32456,51,7.7,622636
1786142784,2022584,14240,83886080,15571394560,1539,0,32464,32464,35,7.7,622203
1786142794,2022200,14240,83886080,15616528384,1539,0,32469,32469,40,7.7,617905
1786142804,2021544,14240,83886080,15623868416,1539,0,32472,32472,41,7.7,625307
1786142814,2025464,14240,83886080,15683694592,1539,0,32480,32480,33,7.7,621281
1786142824,2031816,14240,83886080,15734079488,1539,0,32485,32485,37,7.7,620805
1786142834,2028960,14240,83886080,15796006912,1539,0,32492,32492,36,7.7,621659
1786142845,2029136,14240,83886080,15847436288,1539,0,32498,32498,36,7.7,617968
1786142855,2032784,14240,83886080,15904116736,1539,0,32504,32504,37,7.7,621543
1786142865,2024728,14240,83886080,15952392192,1539,0,32510,32510,39,7.7,626965
1786142875,2024304,14240,83886080,16009076736,1539,0,32516,32516,37,7.7,620165
1786142885,2032680,14240,83886080,16063655936,1539,0,32522,32522,38,7.7,619731
1786142895,2022424,14240,83886080,16117182464,1539,0,32528,32528,38,7.7,618661
1786142905,2032412,14240,83886080,16167563264,1539,0,32534,32534,37,7.7,619921
1786142915,2025300,14240,83886080,16231596032,1540,0,32540,32540,39,7.7,619545
1786142926,2023684,14240,83886080,16293519360,1540,0,32546,32546,40,7.7,617955
1786142936,2023484,14240,83886080,16339701760,1540,0,32554,32554,30,7.7,617988
1786142946,2033864,14240,83886080,16395325440,1540,0,32558,32558,39,7.7,618000
1786142956,2023224,14240,83886080,16441511936,1540,0,32564,32564,38,7.7,617956
1786142966,2033388,14240,83886080,16499236864,1540,0,32570,32570,37,7.7,618011
1786142976,2025088,14240,83886080,16556969984,1540,0,32576,32576,39,7.7,624371
1786142986,2024324,14240,83886080,16609443840,1540,0,32582,32582,39,7.7,617957
1786142996,2025660,14240,83886080,16679772160,1540,0,32590,32590,31,7.7,619455
1786143006,2027556,14240,83886080,16737497088,1540,0,32594,32594,41,7.7,618017
1786143016,2024732,14240,83886080,16798375936,1540,0,32602,32602,31,7.7,625139
1786143026,2028492,14240,83886080,16854007808,1540,0,32608,32608,34,7.7,621745
1786143036,2029776,14240,83886080,16914882560,1540,0,32614,32614,36,7.7,621361
1786143046,2027612,14240,83886080,16965263360,1540,0,32620,32620,36,7.7,619310
1786143057,2032032,14240,83886080,17020891136,1540,0,32626,32626,39,7.7,621354
1786143067,2029920,14240,83886080,17082818560,1540,0,32632,32632,42,7.7,620635
1786143077,2032288,14240,83886080,17132150784,1540,0,32638,32638,40,7.7,619799
1786143087,2024752,14240,83886080,17184628736,1540,0,32646,32646,32,7.7,620686
1786143097,2037888,14240,83886080,17225564160,1540,0,32650,32650,43,7.7,617952
