unix_s,vmrss_kb,docs_live,doc_resident_bytes,disk_used_bytes,wa_milli_max,diskfull_refusals,ckpts,manifests,segs_live,sqes_per_submit,used_memory_kb,tier_committed_bytes,tier_index_bytes,log_staging_bytes,ckpt_buffer_bytes
1786352856,3351116,14240,83886080,22223470592,1539,0,36306,36306,60,7.4,619922,2155872256,570425344,33554432,7340396
1786352866,3351116,14240,83886080,22223470592,1539,0,36306,36306,87,7.4,626277,2155872256,570425344,33554432,7340396
1786352876,3351116,14240,83886080,22223470592,1539,0,36310,36310,74,7.4,619616,2155872256,570425344,33554432,7340396
1786352886,3351116,14240,83886080,22223470592,1539,0,36314,36314,54,7.4,620769,2155872256,570425344,33554432,7340396
1786352897,3351116,14240,83886080,22223470592,1539,0,36314,36314,80,7.4,626309,2155872256,570425344,33554432,7340396
1786352907,3351116,14240,83886080,22223470592,1539,0,36314,36314,89,7.4,618741,2155872256,570425344,33554432,7340396
1786352917,3351116,14240,83886080,22223470592,1539,0,36318,36318,83,7.4,621610,2155872256,570425344,33554432,7340396
1786352927,3351116,14240,83886080,22223470592,1539,0,36322,36322,64,7.4,619574,2155872256,570425344,33554432,7340396
1786352937,3351116,14240,83886080,22223470592,1539,0,36326,36326,52,7.4,617862,2155872256,570425344,33554432,7340396
1786352947,3351116,14240,83886080,22223470592,1539,0,36326,36326,85,7.4,617861,2155872256,570425344,33554432,7340396
1786352957,3351116,14240,83886080,22223470592,1539,0,36330,36330,76,7.4,617878,2155872256,570425344,33554432,7340396
1786352967,3351116,14240,83886080,22223470592,1539,0,36334,36334,59,7.4,619234,2155872256,570425344,33554432,4194512
1786352977,3351116,14240,83886080,22223470592,1539,0,36334,36334,91,7.4,620065,2155872256,570425344,33554432,7340396
1786352987,3351116,14240,83886080,22223470592,1539,0,36338,36338,74,7.4,621022,2155872256,570425344,33554432,7340396
1786352997,3351116,14240,83886080,22223470592,1539,0,36338,36338,96,7.4,620167,2155872256,570425344,33554432,7340396
1786353008,3351116,14240,83886080,22223470592,1539,0,36342,36342,87,7.4,618290,2155872256,570425344,33554432,7340396
1786353018,3351116,14240,83886080,22223470592,1539,0,36346,36346,64,7.4,619954,2155872256,570425344,33554432,7340396
1786353028,3351116,14240,83886080,22223470592,1539,0,36346,36346,90,7.4,619230,2155872256,570425344,33554432,7340396
1786353038,3351116,14240,83886080,22223470592,1539,0,36346,36346,98,7.4,624871,2155872256,570425344,33554432,7340396
1786353048,3351116,14240,83886080,22223470592,1539,0,36350,36350,90,7.4,617811,2155872256,570425344,33554432,7340396
1786353058,3351116,14240,83886080,22223470592,1539,0,36354,36354,64,7.4,617822,2155872256,570425344,33554432,7340396
1786353069,3351116,14240,83886080,22223470592,1539,0,36355,36354,89,7.4,620145,2155872256,570425344,33554432,5767454
1786353079,3351116,14240,83886080,22223470592,1539,0,36358,36358,83,7.4,619826,2155872256,570425344,33554432,7340396
1786353089,3351116,14240,83886080,22223470592,1539,0,36362,36362,68,7.4,620355,2155872256,570425344,33554432,7340396
1786353099,3351116,14240,83886080,22223470592,1539,0,36366,36366,59,7.4,625444,2155872256,570425344,33554432,7340396
1786353109,3351116,14240,83886080,22223470592,1539,0,36370,36370,57,7.4,627702,2155872256,570425344,33554432,7340396
1786353119,3351116,14240,83886080,22223470592,1539,0,36371,36371,76,7.4,621559,2155872256,570425344,33554432,6816082
1786353129,3351116,14240,83886080,22223470592,1539,0,36374,36374,80,7.4,618587,2155872256,570425344,33554432,7340396
1786353139,3351116,14240,83886080,22223470592,1539,0,36376,36376,79,7.4,620015,2155872256,570425344,33554432,7340396
1786353149,3351116,14240,83886080,22223470592,1539,0,36378,36378,73,7.4,617860,2155872256,570425344,33554432,6816082
1786353159,3351116,14240,83886080,22223470592,1539,0,36380,36380,84,7.4,617811,2155872256,570425344,33554432,7340396
1786353170,3351116,14240,83886080,22223470592,1539,0,36384,36384,63,7.4,617971,2155872256,570425344,33554432,5243140
1786353180,3351116,14240,83886080,22223470592,1539,0,36384,36384,95,7.4,620868,2155872256,570425344,33554432,7340396
1786353190,3351116,14240,83886080,22223470592,1539,0,36388,36388,66,7.4,627644,2155872256,570425344,33554432,7340396
1786353200,3351116,14240,83886080,22223470592,1539,0,36388,36388,90,7.4,620284,2155872256,570425344,33554432,7340396
1786353210,3351116,14240,83886080,22223470592,1539,0,36388,36388,106,7.4,618600,2155872256,570425344,33554432,7340396
1786353221,3351116,14240,83886080,22223470592,1539,0,36392,36392,82,7.4,617812,2155872256,570425344,33554432,7340396
1786353231,3351116,14240,83886080,22223470592,1539,0,36392,36392,109,7.4,617829,2155872256,570425344,33554432,7340396
1786353241,3351116,14240,83886080,22223470592,1539,0,36392,36392,132,7.3,620081,2155872256,570425344,33554432,7340396
1786353251,3351116,14240,83886080,22223470592,1539,0,36396,36396,78,7.3,617816,2155872256,570425344,33554432,4194512
1786353261,3351116,14240,83886080,22223470592,1539,0,36396,36396,107,7.3,617880,2155872256,570425344,33554432,7340396
1786353271,3351116,14240,83886080,22223470592,1539,0,36396,36396,127,7.3,620373,2155872256,570425344,33554432,7340396
1786353281,3351116,14240,83886080,22223470592,1539,0,36400,36400,87,7.3,617853,2155872256,570425344,33554432,7340396
1786353291,3351116,14240,83886080,22223470592,1539,0,36400,36400,110,7.3,625184,2155872256,570425344,33554432,7340396
1786353301,3351116,14240,83886080,22223470592,1539,0,36404,36404,70,7.3,619416,2155872256,570425344,33554432,7340396
1786353311,3351116,14240,83886080,22223470592,1539,0,36404,36404,88,7.3,627203,2155872256,570425344,33554432,7340396
1786353322,3351116,14240,83886080,22223470592,1539,0,36404,36404,109,7.3,621929,2155872256,570425344,33554432,7340396
1786353332,3351116,14240,83886080,22223470592,1539,0,36408,36408,81,7.3,617814,2155872256,570425344,33554432,7340396
1786353342,3351116,14240,83886080,22223470592,1539,0,36408,36408,102,7.3,620366,2155872256,570425344,33554432,7340396
1786353352,3351116,14240,83886080,22223470592,1539,0,36412,36412,83,7.3,621543,2155872256,570425344,33554432,7340396
1786353362,3351116,14240,83886080,22223470592,1539,0,36412,36412,104,7.3,617853,2155872256,570425344,33554432,7340396
1786353372,3351116,14240,83886080,22223470592,1539,0,36416,36416,82,7.3,617804,2155872256,570425344,33554432,7340396
1786353382,3351116,14240,83886080,22223470592,1539,0,36416,36416,97,7.3,617816,2155872256,570425344,33554432,7340396
1786353393,3351116,14240,83886080,22223470592,1539,0,36420,36420,66,7.3,618277,2155872256,570425344,33554432,4194512
1786353403,3351116,14240,83886080,22223470592,1539,0,36420,36420,95,7.3,623433,2155872256,570425344,33554432,7340396
1786353413,3351116,14240,83886080,22223470592,1539,0,36420,36420,117,7.3,620797,2155872256,570425344,33554432,7340396
1786353423,3351116,14240,83886080,22223470592,1539,0,36424,36424,90,7.3,617804,2155872256,570425344,33554432,7340396
1786353433,3351116,14240,83886080,22223470592,1539,0,36424,36424,106,7.3,617861,2155872256,570425344,33554432,7340396
1786353444,3351116,14240,83886080,22223470592,1539,0,36424,36424,123,7.3,622604,2155872256,570425344,33554432,7340396
1786353454,3351116,14240,83886080,22223470592,1539,0,36428,36428,90,7.3,620190,2155872256,570425344,33554432,7340396
1786353464,3351116,14240,83886080,22223470592,1539,0,36428,36428,118,7.3,617777,2155872256,570425344,33554432,7340396
1786353474,3351116,14240,83886080,22223470592,1539,0,36428,36428,139,7.3,618772,2155872256,570425344,33554432,7340396
1786353484,3351116,14240,83886080,22223470592,1539,0,36432,36432,90,7.3,620004,2155872256,570425344,33554432,7340396
1786353494,3351116,14240,83886080,22223470592,1539,0,36432,36432,103,7.3,619868,2155872256,570425344,33554432,7340396
1786353504,3351116,14240,83886080,22223470592,1539,0,36436,36436,62,7.3,621650,2155872256,570425344,33554432,5767454
1786353514,3351116,14240,83886080,22223470592,1539,0,36436,36436,90,7.3,617905,2155872256,570425344,33554432,7340396
1786353524,3351116,14240,83886080,22223470592,1539,0,36440,36440,63,7.3,622067,2155872256,570425344,33554432,7340396
1786353535,3351116,14240,83886080,22223470592,1539,0,36440,36440,88,7.3,617916,2155872256,570425344,33554432,7340396
1786353545,3351116,14240,83886080,22223470592,1539,0,36444,36444,72,7.3,619020,2155872256,570425344,33554432,7340396
1786353555,3351116,14240,83886080,22223470592,1539,0,36444,36444,85,7.3,620557,2155872256,570425344,33554432,7340396
1786353565,3351116,14240,83886080,22223470592,1539,0,36445,36444,105,7.3,620719,2155872256,570425344,33554432,5243140
1786353575,3351116,14240,83886080,22223470592,1539,0,36448,36448,94,7.3,617874,2155872256,570425344,33554432,7340396
1786353585,3351116,14240,83886080,22223470592,1539,0,36448,36448,119,7.3,619038,2155872256,570425344,33554432,7340396
1786353596,3351116,14240,83886080,22223470592,1539,0,36452,36452,83,7.3,623165,2155872256,570425344,33554432,7340396
1786353606,3351116,14240,83886080,22223470592,1539,0,36452,36452,105,7.3,629447,2155872256,570425344,33554432,7340396
1786353616,3351116,14240,83886080,22223470592,1539,0,36456,36456,81,7.3,628939,2155872256,570425344,33554432,7340396
1786353626,3351116,14240,83886080,22223470592,1539,0,36456,36456,90,7.3,620213,2155872256,570425344,33554432,7340396
1786353636,3351116,14240,83886080,22223470592,1539,0,36459,36458,87,7.3,624247,2155872256,570425344,33554432,4718826
1786353646,3351116,14240,83886080,22223470592,1539,0,36461,36461,82,7.3,619438,2155872256,570425344,33554432,7340396
1786353656,3351116,14240,83886080,22223470592,1539,0,36462,36462,90,7.3,617808,2155872256,570425344,33554432,6291768
1786353667,3351116,14240,83886080,22223470592,1539,0,36465,36465,84,7.3,618283,2155872256,570425344,33554432,7340396
1786353677,3351116,14240,83886080,22223470592,1539,0,36469,36469,61,7.3,617874,2155872256,570425344,33554432,7340396
1786353687,3351116,14240,83886080,22223470592,1539,0,36469,36469,76,7.3,621059,2155872256,570425344,33554432,7340396
1786353697,3351116,14240,83886080,22223470592,1539,0,36470,36469,96,7.3,627032,2155872256,570425344,33554432,5243140
1786353707,3351116,14240,83886080,22223470592,1539,0,36473,36473,83,7.3,621852,2155872256,570425344,33554432,7340396
1786353717,3351116,14240,83886080,22223470592,1539,0,36473,36473,104,7.3,621832,2155872256,570425344,33554432,7340396
1786353727,3351116,14240,83886080,22223470592,1539,0,36477,36477,88,7.3,619509,2155872256,570425344,33554432,7340396
1786353738,3351116,14240,83886080,22223470592,1539,0,36477,36477,110,7.3,618235,2155872256,570425344,33554432,7340396
1786353749,3351116,14240,83886080,22223470592,1539,0,36480,36477,119,7.3,625493,2155872256,570425344,33554432,1572942
1786353759,3351116,14240,83886080,22223470592,1539,0,36481,36481,93,7.3,617847,2155872256,570425344,33554432,7340396
1786353769,3351116,14240,83886080,22223470592,1539,0,36485,36485,59,7.3,617845,2155872256,570425344,33554432,4194512
1786353779,3351116,14240,83886080,22223470592,1539,0,36485,36485,87,7.3,622028,2155872256,570425344,33554432,7340396
1786353789,3351116,14240,83886080,22223470592,1539,0,36486,36486,95,7.3,618701,2155872256,570425344,33554432,7340396
1786353799,3351116,14240,83886080,22223470592,1539,0,36489,36489,71,7.3,621391,2155872256,570425344,33554432,7340396
1786353809,3351116,14240,83886080,22223470592,1539,0,36490,36490,87,7.3,617811,2155872256,570425344,33554432,7340396
1786353819,3351116,14240,83886080,22223470592,1539,0,36494,36494,55,7.3,617897,2155872256,570425344,33554432,6291768
1786353829,3351116,14240,83886080,22223470592,1539,0,36494,36494,85,7.3,623496,2155872256,570425344,33554432,7340396
1786353840,3351116,14240,83886080,22223470592,1539,0,36498,36498,67,7.3,617838,2155872256,570425344,33554432,7340396
1786353850,3351116,14240,83886080,22223470592,1539,0,36498,36498,95,7.3,617829,2155872256,570425344,33554432,7340396
1786353860,3351116,14240,83886080,22223470592,1539,0,36499,36498,110,7.3,617804,2155872256,570425344,33554432,5243140
1786353871,3351116,14240,83886080,22223470592,1539,0,36502,36502,78,7.3,619128,2155872256,570425344,33554432,7340396
1786353881,3351116,14240,83886080,22223470592,1539,0,36502,36502,106,7.3,617782,2155872256,570425344,33554432,7340396
1786353891,3351116,14240,83886080,22223470592,1539,0,36506,36506,75,7.3,617833,2155872256,570425344,33554432,7340396
1786353901,3351116,14240,83886080,22223470592,1539,0,36506,36506,101,7.3,621420,2155872256,570425344,33554432,7340396
1786353912,3351116,14240,83886080,22223470592,1539,0,36506,36506,112,7.3,618724,2155872256,570425344,33554432,7340396
1786353923,3351116,14240,83886080,22223470592,1539,0,36510,36510,87,7.3,617786,2155872256,570425344,33554432,7340396
1786353933,3351116,14240,83886080,22223470592,1539,0,36510,36510,110,7.3,619635,2155872256,570425344,33554432,7340396
1786353943,3351116,14240,83886080,22223470592,1539,0,36514,36514,80,7.3,620716,2155872256,570425344,33554432,7340396
1786353953,3351116,14240,83886080,22223470592,1539,0,36514,36514,105,7.3,620924,2155872256,570425344,33554432,7340396
1786353964,3351116,14240,83886080,22223470592,1539,0,36518,36518,74,7.3,619720,2155872256,570425344,33554432,7340396
1786353974,3351116,14240,83886080,22223470592,1539,0,36518,36518,104,7.3,622425,2155872256,570425344,33554432,7340396
1786353984,3351116,14240,83886080,22223470592,1539,0,36518,36518,113,7.3,619780,2155872256,570425344,33554432,7340396
1786353994,3351116,14240,83886080,22223470592,1539,0,36518,36518,135,7.3,620572,2155872256,570425344,33554432,7340396
1786354005,3351116,14240,83886080,22223470592,1539,0,36522,36522,103,7.3,624797,2155872256,570425344,33554432,7340396
1786354015,3351116,14240,83886080,22223470592,1539,0,36522,36522,125,7.3,619876,2155872256,570425344,33554432,7340396
1786354025,3351116,14240,83886080,22223470592,1539,0,36522,36522,133,7.3,620007,2155872256,570425344,33554432,7340396
1786354036,3351116,14240,83886080,22223470592,1539,0,36526,36526,87,7.3,617792,2155872256,570425344,33554432,7340396
1786354046,3351116,14240,83886080,22223470592,1539,0,36527,36527,98,7.3,621917,2155872256,570425344,33554432,7340396
1786354056,3351116,14240,83886080,22223470592,1539,0,36527,36527,120,7.3,620537,2155872256,570425344,33554432,7340396
1786354067,3351116,14240,83886080,22223470592,1539,0,36528,36527,129,7.3,627626,2155872256,570425344,33554432,5767454
1786354077,3351116,14240,83886080,22223470592,1539,0,36531,36531,95,7.3,620057,2155872256,570425344,33554432,7340396
1786354087,3351116,14240,83886080,22223470592,1539,0,36532,36531,116,7.3,626767,2155872256,570425344,33554432,5767454
1786354097,3351116,14240,83886080,22223470592,1539,0,36535,36535,79,7.3,617768,2155872256,570425344,33554432,7340396
1786354107,3351116,14240,83886080,22223470592,1539,0,36539,36539,61,7.3,627044,2155872256,570425344,33554432,7340396
1786354118,3351116,14240,83886080,22223470592,1539,0,36539,36539,84,7.3,621638,2155872256,570425344,33554432,7340396
1786354128,3351116,14240,83886080,22223470592,1539,0,36539,36539,101,7.3,620098,2155872256,570425344,33554432,7340396
1786354138,3351116,14240,83886080,22223470592,1539,0,36543,36543,76,7.3,622092,2155872256,570425344,33554432,7340396
1786354148,3351116,14240,83886080,22223470592,1539,0,36543,36543,104,7.3,617757,2155872256,570425344,33554432,7340396
1786354158,3351116,14240,83886080,22223470592,1539,0,36547,36547,75,7.3,617825,2155872256,570425344,33554432,7340396
1786354168,3351116,14240,83886080,22223470592,1539,0,36547,36547,95,7.3,617904,2155872256,570425344,33554432,7340396
1786354180,3351116,14240,83886080,22223470592,1539,0,36547,36547,117,7.3,619861,2155872256,570425344,33554432,7340396
1786354191,3351116,14240,83886080,22223470592,1539,0,36551,36551,91,7.3,617845,2155872256,570425344,33554432,7340396
1786354201,3351116,14240,83886080,22223470592,1539,0,36551,36551,114,7.3,623235,2155872256,570425344,33554432,7340396
1786354211,3351116,14240,83886080,22223470592,1539,0,36555,36555,84,7.3,619656,2155872256,570425344,33554432,7340396
1786354221,3351116,14240,83886080,22223470592,1539,0,36555,36555,108,7.3,617787,2155872256,570425344,33554432,7340396
1786354231,3351116,14240,83886080,22223470592,1539,0,36558,36557,100,7.3,619564,2155872256,570425344,33554432,5243140
1786354241,3351116,14240,83886080,22223470592,1539,0,36559,36559,82,7.3,619244,2155872256,570425344,33554432,6816082
1786354251,3351116,14240,83886080,22223470592,1539,0,36561,36561,77,7.3,619712,2155872256,570425344,33554432,7340396
1786354261,3351116,14240,83886080,22223470592,1539,0,36563,36563,68,7.3,621115,2155872256,570425344,33554432,7340396
1786354271,3351116,14240,83886080,22223470592,1539,0,36567,36567,67,7.3,621652,2155872256,570425344,33554432,7340396
1786354282,3351116,14240,83886080,22223470592,1539,0,36571,36571,55,7.3,623231,2155872256,570425344,33554432,5243140
1786354292,3351116,14240,83886080,22223470592,1539,0,36574,36574,62,7.3,619081,2155872256,570425344,33554432,7340396
1786354302,3351116,14240,83886080,22223470592,1539,0,36575,36575,76,7.3,620025,2155872256,570425344,33554432,7340396
1786354312,3351116,14240,83886080,22223470592,1539,0,36579,36579,75,7.3,617909,2155872256,570425344,33554432,7340396
1786354322,3351116,14240,83886080,22223470592,1539,0,36583,36583,58,7.3,620206,2155872256,570425344,33554432,7340396
1786354332,3351116,14240,83886080,22223470592,1539,0,36583,36583,86,7.3,620879,2155872256,570425344,33554432,7340396
