unix_s,vmrss_kb,docs_live,doc_resident_bytes,disk_used_bytes,wa_milli_max,diskfull_refusals,ckpts,manifests,segs_live,sqes_per_submit
1785933221,598268,14240,83886080,0,0,0,55988,55988,12,7.5
1785933231,599104,14240,83886080,0,0,0,56020,56020,12,7.5
1785933241,602972,14240,83886080,0,0,0,56052,56052,12,7.5
1785933251,601744,14240,83886080,0,0,0,56086,56086,13,7.5
1785933261,599024,14240,83886080,0,0,0,56118,56118,12,7.5
1785933271,599184,14240,83886080,0,0,0,56152,56152,13,7.5
1785933281,599636,14240,83886080,0,0,0,56184,56184,16,7.5
1785933291,599248,14240,83886080,0,0,0,56216,56216,12,7.5
1785933301,606872,14240,83886080,0,0,0,56248,56248,14,7.5
1785933312,600160,14240,83886080,0,0,0,56279,56279,15,7.5
1785933322,602308,14240,83886080,0,0,0,56314,56314,12,7.5
1785933332,600240,14240,83886080,0,0,0,56347,56347,14,7.5
1785933342,602292,14240,83886080,0,0,0,56378,56377,15,7.5
1785933352,603104,14240,83886080,0,0,0,56412,56412,14,7.5
1785933362,601436,14240,83886080,0,0,0,56446,56446,11,7.5
1785933372,599976,14240,83886080,0,0,0,56474,56474,14,7.5
1785933382,600308,14240,83886080,0,0,0,56510,56510,13,7.5
1785933392,599972,14240,83886080,0,0,0,56544,56544,12,7.5
1785933402,599276,14240,83886080,0,0,0,56576,56576,10,7.5
1785933412,601344,14240,83886080,0,0,0,56608,56608,13,7.5
1785933423,608352,14240,83886080,0,0,0,56642,56642,13,7.5
1785933433,598572,14240,83886080,0,0,0,56674,56674,14,7.5
1785933443,603324,14240,83886080,0,0,0,56708,56708,13,7.5
1785933453,602304,14240,83886080,0,0,0,56740,56740,15,7.5
1785933463,601240,14240,83886080,0,0,0,56772,56772,13,7.5
1785933473,604264,14240,83886080,0,0,0,56806,56806,15,7.5
1785933483,608396,14240,83886080,0,0,0,56838,56835,18,7.5
1785933493,605704,14240,83886080,0,0,0,56870,56870,13,7.5
1785933503,601100,14240,83886080,0,0,0,56904,56904,14,7.5
1785933514,601664,14240,83886080,0,0,0,56933,56933,14,7.5
1785933524,605368,14240,83886080,0,0,0,56968,56968,14,7.5
1785933534,600852,14240,83886080,0,0,0,57003,57003,11,7.5
1785933544,601444,14240,83886080,0,0,0,57035,57035,13,7.5
1785933554,600768,14240,83886080,0,0,0,57067,57067,14,7.5
1785933564,601196,14240,83886080,0,0,0,57101,57101,13,7.5
1785933574,600924,14240,83886080,0,0,0,57133,57133,12,7.5
1785933584,599976,14240,83886080,0,0,0,57166,57166,14,7.5
1785933594,600636,14240,83886080,0,0,0,57200,57200,12,7.5
1785933604,598340,14240,83886080,0,0,0,57232,57232,13,7.5
1785933614,601216,14240,83886080,0,0,0,57266,57266,14,7.5
1785933624,598760,14240,83886080,0,0,0,57298,57298,14,7.5
1785933634,598588,14240,83886080,0,0,0,57331,57331,14,7.5
1785933645,600760,14240,83886080,0,0,0,57365,57365,13,7.5
1785933655,599980,14240,83886080,0,0,0,57394,57393,17,7.5
1785933665,601336,14240,83886080,0,0,0,57429,57429,13,7.5
1785933675,601724,14240,83886080,0,0,0,57463,57463,12,7.5
1785933685,600116,14240,83886080,0,0,0,57491,57491,13,7.5
1785933695,600196,14240,83886080,0,0,0,57525,57525,13,7.5
1785933705,600568,14240,83886080,0,0,0,57557,57557,14,7.5
1785933715,604788,14240,83886080,0,0,0,57585,57585,15,7.5
1785933725,599612,14240,83886080,0,0,0,57620,57620,13,7.5
1785933735,604580,14240,83886080,0,0,0,57653,57653,13,7.5
1785933745,598868,14240,83886080,0,0,0,57685,57685,14,7.5
1785933756,601684,14240,83886080,0,0,0,57719,57719,13,7.5
1785933766,601952,14240,83886080,0,0,0,57753,57753,12,7.6
1785933776,604380,14240,83886080,0,0,0,57781,57781,12,7.6
1785933786,597632,14240,83886080,0,0,0,57815,57815,13,7.6
1785933796,600500,14240,83886080,0,0,0,57847,57847,14,7.6
1785933806,605400,14240,83886080,0,0,0,57879,57879,13,7.6
1785933816,601184,14240,83886080,0,0,0,57911,57911,15,7.6
1785933826,602344,14240,83886080,0,0,0,57941,57941,17,7.6
1785933836,604788,14240,83886080,0,0,0,57975,57975,14,7.6
1785933846,599100,14240,83886080,0,0,0,58009,58009,13,7.6
1785933856,600224,14240,83886080,0,0,0,58032,58031,19,7.6
1785933867,599536,14240,83886080,0,0,0,58054,58054,12,7.6
1785933877,597296,14240,83886080,0,0,0,58087,58087,13,7.6
1785933887,602404,14240,83886080,0,0,0,58120,58120,12,7.6
1785933897,602696,14240,83886080,0,0,0,58152,58152,13,7.6
1785933907,600616,14240,83886080,0,0,0,58185,58185,12,7.6
1785933917,600420,14240,83886080,0,0,0,58219,58218,13,7.6
1785933927,600396,14240,83886080,0,0,0,58250,58250,12,7.6
1785933937,599432,14240,83886080,0,0,0,58284,58284,12,7.6
1785933947,600732,14240,83886080,0,0,0,58316,58316,14,7.6
1785933957,600508,14240,83886080,0,0,0,58345,58345,15,7.6
1785933967,599136,14240,83886080,0,0,0,58379,58379,14,7.6
1785933977,608232,14240,83886080,0,0,0,58411,58411,15,7.6
1785933988,602712,14240,83886080,0,0,0,58443,58443,13,7.6
1785933998,599364,14240,83886080,0,0,0,58477,58477,14,7.6
1785934008,601368,14240,83886080,0,0,0,58508,58505,20,7.6
1785934018,602312,14240,83886080,0,0,0,58541,58541,12,7.6
1785934028,601708,14240,83886080,0,0,0,58573,58573,14,7.6
1785934038,604960,14240,83886080,0,0,0,58603,58603,17,7.6
1785934048,602780,14240,83886080,0,0,0,58639,58639,12,7.6
1785934058,597376,14240,83886080,0,0,0,58673,58673,12,7.6
1785934068,600016,14240,83886080,0,0,0,58701,58701,15,7.6
1785934078,600976,14240,83886080,0,0,0,58736,58736,12,7.6
1785934088,601136,14240,83886080,0,0,0,58771,58770,13,7.6
1785934098,610052,14240,83886080,0,0,0,58799,58799,14,7.6
1785934109,603832,14240,83886080,0,0,0,58833,58833,15,7.6
1785934119,601260,14240,83886080,0,0,0,58866,58865,14,7.6
1785934129,602912,14240,83886080,0,0,0,58885,58885,20,7.6
1785934139,601672,14240,83886080,0,0,0,58909,58909,12,7.6
1785934149,599424,14240,83886080,0,0,0,58943,58943,12,7.6
1785934159,598984,14240,83886080,0,0,0,58974,58971,17,7.6
1785934169,602948,14240,83886080,0,0,0,59007,59007,13,7.6
1785934179,601884,14240,83886080,0,0,0,59041,59041,12,7.6
1785934189,600244,14240,83886080,0,0,0,59070,59069,16,7.6
1785934199,599476,14240,83886080,0,0,0,59105,59105,12,7.6
1785934209,602100,14240,83886080,0,0,0,59138,59137,12,7.6
1785934219,600840,14240,83886080,0,0,0,59168,59167,15,7.6
1785934229,598524,14240,83886080,0,0,0,59203,59203,14,7.6
1785934239,598732,14240,83886080,0,0,0,59237,59237,12,7.6
1785934250,599908,14240,83886080,0,0,0,59254,59253,23,7.6
1785934260,599088,14240,83886080,0,0,0,59281,59281,12,7.6
1785934270,601068,14240,83886080,0,0,0,59315,59315,13,7.6
1785934280,603132,14240,83886080,0,0,0,59348,59348,15,7.6
1785934290,600400,14240,83886080,0,0,0,59380,59380,13,7.6
1785934300,606248,14240,83886080,0,0,0,59415,59415,13,7.6
1785934310,606256,14240,83886080,0,0,0,59446,59446,15,7.6
1785934320,599248,14240,83886080,0,0,0,59481,59481,14,7.6
1785934331,599812,14240,83886080,0,0,0,59516,59516,12,7.6
1785934341,602220,14240,83886080,0,0,0,59545,59545,14,7.6
1785934351,598912,14240,83886080,0,0,0,59580,59580,15,7.6
1785934361,600432,14240,83886080,0,0,0,59615,59615,13,7.6
1785934371,602520,14240,83886080,0,0,0,59646,59646,13,7.6
1785934381,600040,14240,83886080,0,0,0,59681,59681,14,7.6
1785934391,602032,14240,83886080,0,0,0,59716,59716,12,7.6
1785934401,598876,14240,83886080,0,0,0,59748,59748,14,7.6
1785934411,598508,14240,83886080,0,0,0,59781,59781,15,7.6
1785934421,601420,14240,83886080,0,0,0,59816,59816,13,7.6
1785934431,597548,14240,83886080,0,0,0,59824,59824,17,7.6
1785934441,598716,14240,83886080,0,0,0,59858,59858,14,7.6
1785934451,597984,14240,83886080,0,0,0,59893,59893,13,7.6
1785934462,600328,14240,83886080,0,0,0,59914,59914,20,7.6
1785934472,605496,14240,83886080,0,0,0,59934,59934,15,7.6
1785934482,603588,14240,83886080,0,0,0,59970,59970,14,7.6
1785934492,604768,14240,83886080,0,0,0,60004,60004,14,7.6
1785934502,606800,14240,83886080,0,0,0,60035,60035,13,7.6
1785934512,602772,14240,83886080,0,0,0,60068,60068,14,7.6
1785934522,610320,14240,83886080,0,0,0,60102,60102,14,7.6
1785934532,605600,14240,83886080,0,0,0,60134,60134,15,7.6
1785934542,602116,14240,83886080,0,0,0,60168,60168,14,7.6
1785934552,603784,14240,83886080,0,0,0,60200,60200,13,7.6
1785934562,599672,14240,83886080,0,0,0,60236,60236,11,7.6
1785934572,601540,14240,83886080,0,0,0,60268,60268,13,7.6
1785934583,598688,14240,83886080,0,0,0,60298,60298,12,7.6
1785934593,599468,14240,83886080,0,0,0,60330,60330,13,7.6
1785934603,604124,14240,83886080,0,0,0,60364,60364,12,7.6
1785934613,599248,14240,83886080,0,0,0,60392,60392,12,7.6
1785934623,599952,14240,83886080,0,0,0,60424,60424,13,7.6
1785934633,598728,14240,83886080,0,0,0,60458,60458,12,7.6
1785934643,600016,14240,83886080,0,0,0,60488,60487,14,7.6
1785934653,602332,14240,83886080,0,0,0,60521,60521,12,7.6
1785934663,599460,14240,83886080,0,0,0,60553,60553,13,7.6
1785934673,600184,14240,83886080,0,0,0,60584,60584,13,7.6
1785934683,599080,14240,83886080,0,0,0,60616,60616,13,7.6
1785934693,599568,14240,83886080,0,0,0,60647,60647,14,7.6
1785934704,600852,14240,83886080,0,0,0,60679,60679,13,7.6
1785934714,600680,14240,83886080,0,0,0,60712,60711,14,7.6
1785934724,604328,14240,83886080,0,0,0,60742,60741,16,7.6
1785934734,598196,14240,83886080,0,0,0,60774,60774,14,7.6
1785934744,599020,14240,83886080,0,0,0,60807,60807,13,7.6
1785934754,601848,14240,83886080,0,0,0,60836,60836,16,7.6
1785934764,600440,14240,83886080,0,0,0,60869,60869,14,7.6
1785934774,599148,14240,83886080,0,0,0,60902,60902,14,7.6
1785934784,601028,14240,83886080,0,0,0,60931,60931,15,7.6
1785934794,598416,14240,83886080,0,0,0,60965,60965,11,7.6
1785934805,597876,14240,83886080,0,0,0,60997,60997,12,7.6
1785934815,599480,14240,83886080,0,0,0,61029,61029,11,7.6
1785934825,597416,14240,83886080,0,0,0,61060,61060,13,7.6
1785934835,600512,14240,83886080,0,0,0,61093,61093,13,7.6
1785934845,599872,14240,83886080,0,0,0,61125,61125,11,7.6
1785934855,601996,14240,83886080,0,0,0,61156,61156,13,7.6
1785934865,601036,14240,83886080,0,0,0,61187,61187,15,7.6
1785934875,599136,14240,83886080,0,0,0,61219,61219,12,7.6
1785934885,599864,14240,83886080,0,0,0,61253,61253,14,7.6
1785934895,602940,14240,83886080,0,0,0,61287,61287,14,7.6
1785934905,600968,14240,83886080,0,0,0,61317,61317,14,7.6
1785934915,600084,14240,83886080,0,0,0,61351,61351,13,7.6
1785934926,602512,14240,83886080,0,0,0,61386,61383,14,7.6
1785934936,597996,14240,83886080,0,0,0,61416,61416,13,7.6
1785934946,597272,14240,83886080,0,0,0,61451,61451,13,7.6
1785934956,602948,14240,83886080,0,0,0,61485,61485,14,7.6
1785934966,604104,14240,83886080,0,0,0,61515,61515,13,7.6
1785934976,603152,14240,83886080,0,0,0,61549,61549,13,7.6
1785934986,606832,14240,83886080,0,0,0,61580,61579,18,7.6
1785934996,600248,14240,83886080,0,0,0,61615,61615,12,7.6
1785935006,598072,14240,83886080,0,0,0,61649,61649,13,7.6
1785935016,606696,14240,83886080,0,0,0,61677,61677,17,7.6
1785935026,599580,14240,83886080,0,0,0,61713,61713,13,7.6
1785935036,597572,14240,83886080,0,0,0,61747,61747,13,7.6
1785935047,605696,14240,83886080,0,0,0,61776,61776,13,7.6
1785935057,598312,14240,83886080,0,0,0,61812,61812,12,7.6
1785935067,601448,14240,83886080,0,0,0,61846,61846,13,7.6
1785935077,596404,14240,83886080,0,0,0,61878,61878,12,7.6
1785935087,601488,14240,83886080,0,0,0,61911,61910,12,7.6
1785935097,599016,14240,83886080,0,0,0,61944,61944,13,7.6
1785935107,599968,14240,83886080,0,0,0,61975,61975,12,7.6
1785935117,597688,14240,83886080,0,0,0,62008,62008,14,7.6
1785935127,605060,14240,83886080,0,0,0,62042,62042,14,7.6
1785935137,598744,14240,83886080,0,0,0,62074,62074,12,7.6
1785935147,599004,14240,83886080,0,0,0,62108,62108,13,7.6
1785935158,596852,14240,83886080,0,0,0,62142,62142,14,7.6
1785935168,598756,14240,83886080,0,0,0,62172,62172,12,7.6
1785935178,599620,14240,83886080,0,0,0,62206,62206,13,7.6
1785935188,598364,14240,83886080,0,0,0,62238,62238,15,7.6
1785935198,599028,14240,83886080,0,0,0,62270,62270,14,7.6
1785935208,602588,14240,83886080,0,0,0,62304,62304,15,7.6
1785935218,597340,14240,83886080,0,0,0,62336,62333,17,7.6
1785935228,601084,14240,83886080,0,0,0,62368,62368,13,7.6
1785935238,598448,14240,83886080,0,0,0,62402,62402,13,7.6
1785935248,603856,14240,83886080,0,0,0,62431,62431,18,7.6
1785935258,600416,14240,83886080,0,0,0,62466,62466,13,7.6
1785935268,601948,14240,83886080,0,0,0,62500,62500,13,7.6
1785935279,601028,14240,83886080,0,0,0,62529,62529,16,7.6
1785935289,602336,14240,83886080,0,0,0,62565,62565,14,7.6
1785935299,600748,14240,83886080,0,0,0,62599,62599,12,7.6
1785935309,600552,14240,83886080,0,0,0,62628,62628,14,7.6
1785935319,597928,14240,83886080,0,0,0,62663,62663,13,7.6
1785935329,599008,14240,83886080,0,0,0,62697,62697,13,7.6
1785935339,598812,14240,83886080,0,0,0,62725,62725,15,7.6
1785935349,600616,14240,83886080,0,0,0,62761,62761,12,7.6
1785935359,601812,14240,83886080,0,0,0,62795,62795,12,7.6
1785935369,600876,14240,83886080,0,0,0,62827,62827,12,7.6
1785935379,602476,14240,83886080,0,0,0,62859,62859,13,7.6
1785935389,600888,14240,83886080,0,0,0,62893,62893,13,7.6
1785935400,600096,14240,83886080,0,0,0,62925,62925,15,7.6
1785935410,597368,14240,83886080,0,0,0,62960,62960,12,7.6
1785935420,604996,14240,83886080,0,0,0,62992,62992,14,7.6
1785935430,597280,14240,83886080,0,0,0,63024,63024,13,7.6
1785935440,600288,14240,83886080,0,0,0,63058,63058,14,7.6
1785935450,601244,14240,83886080,0,0,0,63089,63086,18,7.6
1785935460,603516,14240,83886080,0,0,0,63122,63122,13,7.6
1785935470,603784,14240,83886080,0,0,0,63156,63156,14,7.6
1785935480,600844,14240,83886080,0,0,0,63186,63185,16,7.6
1785935490,605848,14240,83886080,0,0,0,63219,63219,13,7.6
1785935500,601892,14240,83886080,0,0,0,63252,63252,14,7.6
1785935511,598272,14240,83886080,0,0,0,63282,63282,12,7.6
1785935521,599764,14240,83886080,0,0,0,63314,63314,14,7.6
1785935531,599900,14240,83886080,0,0,0,63348,63348,13,7.6
1785935541,604640,14240,83886080,0,0,0,63372,63369,21,7.6
1785935551,603632,14240,83886080,0,0,0,63392,63392,12,7.6
1785935561,600324,14240,83886080,0,0,0,63424,63424,14,7.6
1785935571,599736,14240,83886080,0,0,0,63458,63458,13,7.6
1785935581,598252,14240,83886080,0,0,0,63489,63489,12,7.6
1785935591,600988,14240,83886080,0,0,0,63522,63522,15,7.6
1785935602,607072,14240,83886080,0,0,0,63553,63553,14,7.6
1785935612,602584,14240,83886080,0,0,0,63585,63585,16,7.6
1785935622,599584,14240,83886080,0,0,0,63619,63619,15,7.6
1785935632,602204,14240,83886080,0,0,0,63651,63651,15,7.6
1785935642,599876,14240,83886080,0,0,0,63683,63683,14,7.6
1785935652,601592,14240,83886080,0,0,0,63717,63717,13,7.6
1785935662,600184,14240,83886080,0,0,0,63749,63749,14,7.6
1785935672,598144,14240,83886080,0,0,0,63782,63782,13,7.6
1785935682,605768,14240,83886080,0,0,0,63816,63816,13,7.6
1785935692,599588,14240,83886080,0,0,0,63848,63848,14,7.6
1785935702,601508,14240,83886080,0,0,0,63882,63882,13,7.6
1785935712,599440,14240,83886080,0,0,0,63914,63914,13,7.6
1785935723,604056,14240,83886080,0,0,0,63945,63945,13,7.6
1785935733,603168,14240,83886080,0,0,0,63977,63977,15,7.6
1785935743,601608,14240,83886080,0,0,0,64011,64011,12,7.6
1785935753,597288,14240,83886080,0,0,0,64043,64043,12,7.6
1785935763,598128,14240,83886080,0,0,0,64075,64075,14,7.6
1785935773,601264,14240,83886080,0,0,0,64109,64109,13,7.6
1785935783,604188,14240,83886080,0,0,0,64139,64138,15,7.6
1785935793,602328,14240,83886080,0,0,0,64173,64173,13,7.6
1785935803,600128,14240,83886080,0,0,0,64205,64205,14,7.6
1785935813,597816,14240,83886080,0,0,0,64235,64235,13,7.6
1785935823,600664,14240,83886080,0,0,0,64269,64269,13,7.6
1785935833,600968,14240,83886080,0,0,0,64301,64301,15,7.6
1785935844,598912,14240,83886080,0,0,0,64333,64333,12,7.6
1785935854,601784,14240,83886080,0,0,0,64367,64367,12,7.6
1785935864,608372,14240,83886080,0,0,0,64399,64399,16,7.6
1785935874,598692,14240,83886080,0,0,0,64431,64431,12,7.6
1785935884,600684,14240,83886080,0,0,0,64465,64465,12,7.6
1785935894,599768,14240,83886080,0,0,0,64497,64497,15,7.6
1785935904,599248,14240,83886080,0,0,0,64529,64529,11,7.6
1785935914,598848,14240,83886080,0,0,0,64563,64563,12,7.6
1785935924,598516,14240,83886080,0,0,0,64592,64591,16,7.6
1785935934,599208,14240,83886080,0,0,0,64626,64626,11,7.6
1785935944,602488,14240,83886080,0,0,0,64659,64659,14,7.6
1785935954,599364,14240,83886080,0,0,0,64689,64689,16,7.6
1785935964,599892,14240,83886080,0,0,0,64725,64725,12,7.6
1785935975,604552,14240,83886080,0,0,0,64757,64757,14,7.6
1785935985,599728,14240,83886080,0,0,0,64787,64787,15,7.6
1785935995,599492,14240,83886080,0,0,0,64821,64821,14,7.6
1785936005,600316,14240,83886080,0,0,0,64855,64855,13,7.6
1785936015,600360,14240,83886080,0,0,0,64885,64885,12,7.6
1785936025,604080,14240,83886080,0,0,0,64919,64918,12,7.6
1785936035,597880,14240,83886080,0,0,0,64951,64951,15,7.6
1785936045,601892,14240,83886080,0,0,0,64983,64983,14,7.6
1785936055,599004,14240,83886080,0,0,0,65018,65018,12,7.6
1785936065,598840,14240,83886080,0,0,0,65053,65052,14,7.6
1785936075,599764,14240,83886080,0,0,0,65082,65081,13,7.6
1785936085,606172,14240,83886080,0,0,0,65115,65115,14,7.6
1785936096,605008,14240,83886080,0,0,0,65148,65148,15,7.6
1785936106,597588,14240,83886080,0,0,0,65179,65179,13,7.6
1785936116,600856,14240,83886080,0,0,0,65211,65211,12,7.6
1785936126,605056,14240,83886080,0,0,0,65245,65244,13,7.6
1785936136,604172,14240,83886080,0,0,0,65273,65273,15,7.6
1785936146,601712,14240,83886080,0,0,0,65307,65307,14,7.6
1785936156,605492,14240,83886080,0,0,0,65339,65339,14,7.6
1785936166,600556,14240,83886080,0,0,0,65371,65371,14,7.6
1785936176,603104,14240,83886080,0,0,0,65405,65404,13,7.6
1785936186,601992,14240,83886080,0,0,0,65437,65437,14,7.6
1785936197,601864,14240,83886080,0,0,0,65445,65445,18,7.6
1785936207,603620,14240,83886080,0,0,0,65481,65480,13,7.6
1785936217,602016,14240,83886080,0,0,0,65513,65513,13,7.6
1785936227,598320,14240,83886080,0,0,0,65543,65539,19,7.6
1785936237,597084,14240,83886080,0,0,0,65575,65575,12,7.6
1785936247,599224,14240,83886080,0,0,0,65608,65607,13,7.6
1785936257,600152,14240,83886080,0,0,0,65637,65637,16,7.6
1785936267,603512,14240,83886080,0,0,0,65671,65669,14,7.6
1785936277,598696,14240,83886080,0,0,0,65703,65703,12,7.6
1785936287,599060,14240,83886080,0,0,0,65735,65735,11,7.6
1785936297,600552,14240,83886080,0,0,0,65767,65767,13,7.6
1785936307,599544,14240,83886080,0,0,0,65801,65801,12,7.6
1785936317,598304,14240,83886080,0,0,0,65829,65829,14,7.6
1785936328,600576,14240,83886080,0,0,0,65863,65863,14,7.6
1785936338,605264,14240,83886080,0,0,0,65895,65895,15,7.6
1785936348,600476,14240,83886080,0,0,0,65923,65923,14,7.6
1785936358,601812,14240,83886080,0,0,0,65959,65959,12,7.6
1785936368,600048,14240,83886080,0,0,0,65991,65991,14,7.6
1785936378,600664,14240,83886080,0,0,0,66021,66021,14,7.6
1785936388,598784,14240,83886080,0,0,0,66055,66055,13,7.6
1785936398,603452,14240,83886080,0,0,0,66087,66087,13,7.6
1785936408,598116,14240,83886080,0,0,0,66119,66119,12,7.6
1785936418,599064,14240,83886080,0,0,0,66151,66151,13,7.6
1785936428,600460,14240,83886080,0,0,0,66185,66185,11,7.6
1785936438,599192,14240,83886080,0,0,0,66213,66213,13,7.6
1785936449,599224,14240,83886080,0,0,0,66245,66245,14,7.6
1785936459,601904,14240,83886080,0,0,0,66279,66279,14,7.6
1785936469,608512,14240,83886080,0,0,0,66295,66295,23,7.6
1785936479,599656,14240,83886080,0,0,0,66323,66323,14,7.6
1785936489,598760,14240,83886080,0,0,0,66357,66357,10,7.6
1785936499,601612,14240,83886080,0,0,0,66389,66389,13,7.6
1785936509,597716,14240,83886080,0,0,0,66421,66421,12,7.6
1785936519,608744,14240,83886080,0,0,0,66454,66454,13,7.6
1785936530,606012,14240,83886080,0,0,0,66484,66483,17,7.6
1785936540,600228,14240,83886080,0,0,0,66519,66519,13,7.6
1785936550,602596,14240,83886080,0,0,0,66551,66551,13,7.6
1785936560,600516,14240,83886080,0,0,0,66581,66581,17,7.6
1785936570,597656,14240,83886080,0,0,0,66615,66615,14,7.6
1785936580,600680,14240,83886080,0,0,0,66647,66647,15,7.6
1785936590,600520,14240,83886080,0,0,0,66679,66679,12,7.6
1785936600,599508,14240,83886080,0,0,0,66711,66711,13,7.6
1785936611,606452,14240,83886080,0,0,0,66745,66745,12,7.6
1785936621,602940,14240,83886080,0,0,0,66773,66773,15,7.6
1785936631,599812,14240,83886080,0,0,0,66809,66809,12,7.6
1785936641,598292,14240,83886080,0,0,0,66841,66841,13,7.6
1785936651,599260,14240,83886080,0,0,0,66871,66871,13,7.6
1785936661,606260,14240,83886080,0,0,0,66903,66903,16,7.6
1785936671,603344,14240,83886080,0,0,0,66937,66937,13,7.6
1785936681,602408,14240,83886080,0,0,0,66965,66965,15,7.6
1785936691,600500,14240,83886080,0,0,0,67000,67000,13,7.6
1785936701,600080,14240,83886080,0,0,0,67033,67033,13,7.6
1785936711,600472,14240,83886080,0,0,0,67063,67063,16,7.6
1785936721,599500,14240,83886080,0,0,0,67097,67097,15,7.6
1785936731,601716,14240,83886080,0,0,0,67129,67129,14,7.6
1785936742,599628,14240,83886080,0,0,0,67160,67160,13,7.6
1785936752,600056,14240,83886080,0,0,0,67192,67192,13,7.6
1785936762,599720,14240,83886080,0,0,0,67224,67224,14,7.6
1785936772,600632,14240,83886080,0,0,0,67255,67255,14,7.6
1785936782,606036,14240,83886080,0,0,0,67287,67287,15,7.6
1785936792,609432,14240,83886080,0,0,0,67321,67317,18,7.6
